,name,address,sido,gu
359,발산동점,서울특별시 강서구 우장산로 9(내발산동),서울특별시,강서구
360,발안1점,경기도 화성시 향남읍 장짐리 216-4 대준빌딩1층,경기도,화성시
361,방배본점,서울특별시 서초구 동광로11길 25. 1층(방배동),서울특별시,서초구
362,방어진점,울산광역시 동구 방어동 문현지구 70B10N,울산광역시,동구
363,방이2점,서울특별시 송파구 방이동 159-16,서울특별시,송파구
364,방화1점,"서울특별시 강서구 양천로11길 8 (방화동, 1층)",서울특별시,강서구
365,방화2점,"서울특별시 강서구 방화동로 116-1(방화동, 1층)",서울특별시,강서구
366,백련시장점,서울특별시 서대문구 남가좌2동 347-1,서울특별시,서대문구
367,백암점,경상북도 울진군 온정면 소태리 933,경상북도,울진군
368,백양사점,전라남도 장성군 북하면 백양로 904,전라남도,장성군
369,백천점,경상북도 경산시 백천동 573-1 108,경상북도,경산시
370,백학점,경기도 연천군 백학면 두백로 35,경기도,연천군
371,번동점,서울특별시 강북구 번3동 307 1층 5호,서울특별시,강북구
372,범서점,울산광역시 울주군 범서읍 점촌5길 37,울산광역시,울주군
373,법1동점,대전광역시 대덕구 법동 281 삼정하이츠@상가 1층,대전광역시,대덕구
374,법2동점,대전광역시 대덕구 법동 206-6,대전광역시,대덕구
375,별내점,경기도 남양주시 별내중앙로26 111호,경기도,남양주시
376,병영점,울산광역시 중구 병영로 80,울산광역시,중구
377,병점점,경기도 화성시 병점동 828-2,경기도,화성시
378,병천점,충청남도 천안시동남구 병천면 병천리 157-17,충청남도,천안시동남구
379,보개점,경기도 안성시 보개면 남사당로 1-3,경기도,안성시
380,보광2점,"서울특별시 용산구 장문로6길 101, 지상1층(동빙고동 1-9)",서울특별시,용산구
381,보라매동점,서울특별시 관악구 보라매로 22 (봉천동),서울특별시,관악구
382,보령웅천점,충청남도 보령시 웅천읍 충서로 872,충청남도,보령시
383,보령청라점,충청남도 보령시 청라면 당안길1,충청남도,보령시
384,보은점,충청북도 보은군 보은읍 삼산리 44-1,충청북도,보은군
385,복대점,충청북도 청주시흥덕구 복대로199번길 3,충청북도,청주시흥덕구
386,복수점,대전광역시 서구 복수동 283-397,대전광역시,서구
387,복창점,경기도 평택시 신서로 32-1,경기도,평택시
388,본리점,대구광역시 달서구 본리동 81-3번지,대구광역시,달서구
389,본오2점,경기도 안산시상록구 각골로 123,경기도,안산시상록구
390,봉계점,울산광역시 울주군 두동면 계명1길 39(1층),울산광역시,울주군
391,봉곡점,경상북도 구미시 봉곡남로9길 35,경상북도,구미시
392,봉담와우리점,경기도 화성시 봉담읍 와우로15번길 55-9 효성@상가1층,경기도,화성시
393,봉담점,경기도 화성시 봉담읍 진등1길 57-1,경기도,화성시
394,봉덕2점,대구광역시 남구 봉덕동 924-3,대구광역시,남구
395,봉동점,전라북도 완주군 봉동읍 장기리 214-1,전라북도,완주군
396,봉명동점,충청북도 청주시흥덕구 주현로25번길 20(봉명동),충청북도,청주시흥덕구
397,봉산점,강원도 원주시 치악로 1867 (봉산동),강원도,원주시
398,봉암리점,경기도 양주시 은현면 은현로 521,경기도,양주시
399,봉천2동점,서울특별시 관악구 봉천동 7-125,서울특별시,관악구
400,봉천현대점,"서울특별시 관악구 양녕로 35-1, 1층(봉천동)",서울특별시,관악구
401,봉평점,강원도 평창군 봉평면 기풍3길 28,강원도,평창군
402,봉화점,경상북도 봉화군 봉화읍 내성리 236-17,경상북도,봉화군
403,부강점,세종특별자치시   부강면 부강2길 11,세종특별자치시,부강면
404,부개주공점,"인천광역시 부평구 부개로 79, (부개동,부개택지개발1블럭)",인천광역시,부평구
405,부곡온천점,경상남도 창녕군 부곡면 온천중앙로 47,경상남도,창녕군
406,부곡점(안산),경기도 안산시상록구 부곡동 685-11 안산제2종합시장 1003호,경기도,안산시상록구
407,부곡점(의왕),경기도 의왕시 솔밭길 31,경기도,의왕시
408,부기점,경상북도 경산시 진량읍 금호강변로 820 창신무학타운110,경상북도,경산시
409,부론점,강원도 원주시 부론면 법천시장길 66-11,강원도,원주시
410,부발점,경기도 이천시 부발읍 무촌로 137,경기도,이천시
411,부사점,대전광역시 중구 부사동 150-6,대전광역시,중구
412,부산송정점,부산광역시 해운대구 송정중앙로 15-1,부산광역시,해운대구
413,부산신평점,부산광역시 사하구 다대로142번길 130(신평동),부산광역시,사하구
414,부산지사, ,,
415,부석점,경상북도 영주시 부석면 소천리 381-7,경상북도,영주시
416,부송점,전라북도 익산시 부송1로 65,전라북도,익산시
417,부안점,강원도 춘천시 후석로 261(후평동),강원도,춘천시
418,부여점,충청남도 부여군 부여읍 성왕로 173번길 12,충청남도,부여군
419,부천상동라일락점,"경기도 부천시원미구 도약로 35, 105(상동)",경기도,부천시원미구
420,부천상동현대점,"경기도 부천시원미구 상동 555-8, 102호",경기도,부천시원미구
421,부천심곡5점,경기도 부천시원미구 부흥로373번길 44,경기도,부천시원미구
422,부천심곡본1점,"경기도 부천시소사구 성주로 159(심곡본동,1층)",경기도,부천시소사구
423,부천오정점,"경기도 부천시오정구 오정로 244번 45, (오정동,1층)",경기도,부천시오정구
424,부평남부점,인천광역시 부평구 부평6동 654-1,인천광역시,부평구
425,북가좌1점,"서울특별시 서대문구 증가로20길 80, 1층(북가좌동)",서울특별시,서대문구
426,북가좌2점,서울특별시 서대문구 북가좌2동 107-1 1층,서울특별시,서대문구
427,북문점,경기도 수원시장안구 팔달로259번길 9,경기도,수원시장안구
428,북변점,경기도 김포시 북변동 688 대우아파트상가 111호,경기도,김포시
429,북부점(경주),경상북도 경주시 동부동 75-8,경상북도,경주시
430,북부점(포항),경상북도 포항시북구 두호동 1035-7,경상북도,포항시북구
431,북삼점,경상북도 칠곡군 북삼읍 평원2길 15,경상북도,칠곡군
432,북평점,강원도 동해시 대동로 131(북평동),강원도,동해시
433,분당동점,경기도 성남시분당구 분당동 39 샛별마을 삼부아파트상가 -101 1호,경기도,성남시분당구
434,분평동점,"충청북도 청주시서원구 분평동 청남로2005번길, 27",충청북도,청주시서원구
435,불광동점,서울특별시 은평구 불광로 192,서울특별시,은평구
436,불노지구점,인천광역시 서구 검단로 842,인천광역시,서구
437,불당점,충청남도 천안시서북구 불당동 1124,충청남도,천안시서북구
438,불로점,대구광역시 동구 불로동 1139-7,대구광역시,동구
439,비래가양점,대전광역시 동구 가양2동 47-64,대전광역시,동구
440,비산1동점,"경기도 안양시동안구 비산로 21, 1층 102호(비산동)",경기도,안양시동안구
441,비산삼호점,경기도 안양시동안구 비산동 377-4,경기도,안양시동안구
442,비산점,대구광역시 서구 평리동 791-24,대구광역시,서구
443,비산B점,대구광역시 서구 비산1동 723-1,대구광역시,서구
444,비인점,충청남도 서천군 비인면 성내리 338-5,충청남도,서천군
445,사당4점,서울특별시 동작구 사당동 1033-23,서울특별시,동작구
446,사북점,강원도 정선군 사북읍 사북중앙로 13,강원도,정선군
447,사우동점,강원도 춘천시 영서로 2818(사농동),강원도,춘천시
448,사우지구점,경기도 김포시 북변동 832 영풍아파트상가 104,경기도,김포시
449,사직점,부산광역시 동래구 사직동 19-45,부산광역시,동래구
450,사창동점,충청북도 청주시서원구 1순환로  698(사창동),충청북도,청주시서원구
451,사창리점,강원도 화천군 사내면 사내로 47-1,강원도,화천군
452,산격점,대구광역시 북구 산격동 1232-3,대구광역시,북구
453,산본13점,"경기도 군포시 산본동 1059 우성상가A동 8,9호",경기도,군포시
454,산본3점,"경기도 군포시 광정로 25-16. 103호(금정동,퇴계종합상가)",경기도,군포시
455,산본6점,"경기도 군포시 산본천로 34-5(산본동, 세종종합상가동101호)",경기도,군포시
456,산본9점,경기도 군포시 산본동 수리산로203번안길 34 ,경기도,군포시
457,산본리점,경기도 군포시 금산로 62(산본동),경기도,군포시
458,산북점,경기도 여주시 산북면 상품로 99,경기도,여주시
459,삼계점,경상남도 김해시 가야로147번길 12-1 ,경상남도,김해시
460,삼광점,강원도 원주시 행구로 107,강원도,원주시
461,삼동점,경기도 광주시 순암로 509(삼동),경기도,광주시
462,삼방점,경상남도 김해시 삼안로235번길 14(삼방동668-17),경상남도,김해시
463,삼산점,인천광역시 부평구 삼산동 201-3,인천광역시,부평구
464,삼성동점,"서울특별시 강남구 영동대로112길 61, 1층(삼성동)",서울특별시,강남구
465,삼송리점,경기도 고양시덕양구 신도길 9,경기도,고양시덕양구
466,삼양동점,서울특별시 강북구 미아동 833-12,서울특별시,강북구
467,삽교점,충청남도 예산군 삽교읍 두리 570-52,충청남도,예산군
468,상계역점,"서울특별시 노원구 상계로23다길 4, 102호(상계동)",서울특별시,노원구
469,상대원1점,경기도 성남시중원구 박석로62번길 1(상대원동),경기도,성남시중원구
470,상도4동점,서울특별시 동작구 상도4동 210-8,서울특별시,동작구
471,상도동점,서울특별시 동작구 상도동 22-107 102,서울특별시,동작구
472,상리점,경기도 여주시 여주읍 청심로 232,경기도,여주시
473,상무세정점,광주광역시 서구 치평동 상무화원로31번길18,광주광역시,서구
474,상봉동점,서울특별시 중랑구 봉우재로 161(상봉동),서울특별시,중랑구
475,상인점,대구광역시 달서구 상인동 1474,대구광역시,달서구
476,상일동점,"서울특별시 강동구 상일로 29-1, 1층(상일동)",서울특별시,강동구
477,새마을점,경기도 안양시만안구 안양동 759-51,경기도,안양시만안구
478,샘머리점,대전광역시 서구 둔산동 908 상록스토아 306,대전광역시,서구
479,샘터점,경기도 고양시덕양구 화신로 73 D상가 103호,경기도,고양시덕양구
480,서3점,부산광역시 금정구 서동 203-6,부산광역시,금정구
481,서귀동문점,제주특별자치도 서귀포시 서문로29번길 18,제주특별자치도,서귀포시
482,서근리점,경기도 화성시 팔탄면 서근리 214-7,경기도,화성시
483,서남점,대구광역시 달서구 감삼동 63-7,대구광역시,달서구
484,서둔탑동평동점,"경기도 수원시권선구 탑동 328-5번지, 101호",경기도,수원시권선구
485,서면점(충남),세종특별자치시   연서면 당산로 286 대원네스트빌@상가101,세종특별자치시,연서면
486,서문점,경기도 수원시장안구 영화동 424-9,경기도,수원시장안구
487,서변점,대구광역시 북구 서변동 1738-14,대구광역시,북구
488,서부점,경상남도 창원시진해구   충장로 100,경상남도,창원시진해구
489,서산1점,충청남도 서산시 읍내동 160-1,충청남도,서산시
490,서산부영점,충청남도 서산시 성암1로 56(읍내동),충청남도,서산시
491,서산삼성점,충청남도 서산시 동문동 538,충청남도,서산시
492,서산테크노밸리점,충청남도 서산시 성연면 일람리 1123,충청남도,서산시
493,서상점,경상남도 함양군 서상면 서상로 290-2,경상남도,함양군
494,서석점,강원도 홍천군 서석면 구룡령로 2525,강원도,홍천군
495,서울강서구청점,"서울특별시 강서구 화곡로51길 7, 1층(화곡동,광성빌딩)",서울특별시,강서구
496,서울금호로타리점,서울특별시 성동구 무수막길 89-2,서울특별시,성동구
497,서울금호역점,서울특별시 성동구 금호동3가 1394-3,서울특별시,성동구
498,서울세검정점,서울특별시 종로구 평창동 285-2,서울특별시,종로구
499,서울신내동점,"서울특별시 중랑구 봉화산로 236(신내동, 102호)",서울특별시,중랑구
500,서울신정1점,"서울특별시 양천구 중앙로32길 55, 1층 101호 (신정동)",서울특별시,양천구
501,서울신정2점,"서울특별시 양천구 신목로2길 11, 1층 103호 (신정동,청구아파트상가)",서울특별시,양천구
502,서울온천점,"서울특별시 노원구 노원로16길 15, 상가동 1층 104호 (하계동,중계9단지상가)",서울특별시,노원구
503,서울자양1점,"서울특별시 광진구 자양로13다길 47(자양동, 1층)",서울특별시,광진구
504,서울자양3점,서울특별시 광진구 뚝섬로 693,서울특별시,광진구
505,서울지사,서울특별시 금천구 시흥동 985-14,서울특별시,금천구
506,서울합정동점,서울특별시 마포구 포은로 52(합정동),서울특별시,마포구
507,서정점,경기도 평택시 서정동 288-15,경기도,평택시
508,서천점(용인),"경기도 용인시기흥구 예현로35번길  서천동,1층",경기도,용인시기흥구
509,서천점(충남),충청남도 서천군 서천읍 군사리 715-2,충청남도,서천군
510,서초동점,서울특별시 서초구 서초동 1360-34 지층,서울특별시,서초구
511,서현점,경기도 성남시분당구 서현동 311 효자촌주상복합 604-110,경기도,성남시분당구
512,석관동점,"서울특별시 성북구 돌곶이로22길 50, 1층(석관동)",서울특별시,성북구
513,석림점,충청남도 서산시 석림동 783-4,충청남도,서산시
514,석문점,충청남도 당진시 석문면 통정3안길 8-15,충청남도,당진시
515,석사점,강원도 춘천시 백령로 7,강원도,춘천시
516,석적점,경상북도 칠곡군 석적읍 북중리 11길 28,경상북도,칠곡군
517,석포점,경기도 화성시 장안면 버들로 1199,경기도,화성시
518,선부3점,경기도 안산시단원구 선삼로 1 (선부동 1층),경기도,안산시단원구
519,선수촌점,서울특별시 송파구 잠실7동 85-1 아시아선수촌상가내,서울특별시,송파구
520,선유점,경기도 파주시 문산읍 독서울1길 39 휴먼시아상가 106,경기도,파주시
521,선화점,대전광역시 중구 은행동 1-1,대전광역시,중구
522,설봉점,경기도 이천시 향교로 106(창전동),경기도,이천시
523,설성점,경기도 이천시 설성면 설장로 13(금성빌딩),경기도,이천시
524,설악동점,강원도 속초시 청봉로 77 (설악동),강원도,속초시
525,설악면점,경기도 가평군 설악면 신천 중앙로 131,경기도,가평군
526,성거점,충청남도 천안시서북구 성거읍 성거길 90,충청남도,천안시서북구
527,성건점,경상북도 경주시 성건동 625-8,경상북도,경주시
528,성남점,경기도 성남시중원구 성남동 4149,경기도,성남시중원구
529,성남점(울산),울산광역시 중구 성남동 57-2 2F,울산광역시,중구
530,"성남태평2,4동점","경기도 성남시수정구 남문로102번길 1(태평동, 1층)",경기도,성남시수정구
531,성남한솔점,"경기도 성남시분당구 정자로 113, 한솔마을5단지상가101호(정자동)",경기도,성남시분당구
532,성내점,서울특별시 강동구 성내1동 560-5,서울특별시,강동구
533,성당점,"대구광역시 달서구 장기로 97(성당동, 보람빌딩지하1층)",대구광역시,달서구
534,성대1점,"경기도 수원시장안구 율전동 382-4, 1층",경기도,수원시장안구
535,성대2점,경기도 수원시장안구 율전동 108-4,경기도,수원시장안구
536,성산동점,서울특별시 마포구 중동 64-25,서울특별시,마포구
537,성산점,제주특별자치도 서귀포시 성산읍 178-3,제주특별자치도,서귀포시
538,성서점,"대구광역시 달서구 이곡동 1194-2, 상가108호",대구광역시,달서구
539,성석점,경기도 고양시일산동구 고봉로 616(성석동),경기도,고양시일산동구
540,성정2점,충청남도 천안시서북구 성정동 서부11길 27,충청남도,천안시서북구
541,성정점,충청남도 천안시서북구 성정로 141,충청남도,천안시서북구
542,성주점(경북),경상북도 성주군 월항면  주산로 397,경상북도,성주군
543,성환점,충청남도 천안시서북구 성환읍 성환리 345-3,충청남도,천안시서북구
544,세곡점,서울특별시 강남구 세곡동 124-2 1층 16,서울특별시,강남구
545,세류점,경기도 수원시권선구 세류3동 524-25,경기도,수원시권선구
546,세종청사점,"세종특별자치시   갈매로 479, 101(어진동, 상가동지하1층)",세종특별자치시,갈매로
547,센트럴파크점,인천광역시 연수구 컨벤시아대로 50,인천광역시,연수구
548,소래점,인천광역시 남동구 논현동 577 풍림상가 111호,인천광역시,남동구
549,소사3점,"경기도 부천시소사구 소사로160번길 26-2, 1층일부(소사본동)",경기도,부천시소사구
550,소양로점,강원도 춘천시 중앙로 126번지(소양로4가),강원도,춘천시
551,소촌점,광주광역시 광산구 소촌동 610 서라@상가105,광주광역시,광산구
552,속리산점,충청북도 보은군 속리산면 사내리 281-1,충청북도,보은군
553,송강그린점,대전광역시 유성구 송강동 208-7,대전광역시,유성구
554,송강마을점,대전광역시 유성구 구즉로58번길 12(송강동),대전광역시,유성구
555,송내1점,"경기도 부천시소사구 경인로134번길 72, 202호(송내동,단지내상가2층)",경기도,부천시소사구
556,송내점,경기도 동두천시 거북마루24    103호,경기도,동두천시
557,송도럭키점,인천광역시 연수구 옥련동 626 럭키아파트 일반상가 103호,인천광역시,연수구
558,송도신도시점,"인천광역시 연수구 해돋이로6번길 33, 한진해모로상가 105호",인천광역시,연수구
559,송도점,인천광역시 연수구 비류대로 216 1층4호,인천광역시,연수구
560,송림점,인천광역시 동구 샛골로161번길 25,인천광역시,동구
561,송악점,충청남도 아산시 송악면 외암리 595-104,충청남도,아산시
562,송월점,인천광역시 중구 송월동1가 11-128,인천광역시,중구
563,송지호점,강원도 고성군 죽왕면 동해대로 5902,강원도,고성군
564,송천점,전라북도 전주시덕진구 솔내로 111(송천동1가),전라북도,전주시덕진구
565,송촌점,대전광역시 대덕구 송촌동 222-12,대전광역시,대덕구
566,송현점,대구광역시 달서구 송현동 798-23,대구광역시,달서구
567,수곡동점,충청북도 청주시서원구 청남로  2092-1,충청북도,청주시서원구
568,수리산역점,"경기도 군포시 번영로 403, 211(산본동, 가야주공)",경기도,군포시
569,수림점,인천광역시 남동구 주안로237번길 1,인천광역시,남동구
570,수서점,"서울특별시 강남구 광평로51길 49, 수서주공아파트상가112",서울특별시,강남구
571,수성점,대구광역시 수성구 수성동1가 82-2,대구광역시,수성구
572,수안보점,충청북도 충주시 수안보면 장터2길 20-7,충청북도,충주시
573,수완점,광주광역시 광산구 신가동 1101,광주광역시,광산구
574,수원지사, ,,
575,수유점,"서울특별시 강북구 노해로11길 42, 1층(수유동)",서울특별시,강북구
576,수지점,"경기도 용인시수지구 풍덕천로148번 6, 1층 102호",경기도,용인시수지구
577,순흥점,경상북도 영주시 순흥면 읍내리 315-1,경상북도,영주시
578,시화3점,경기도 시흥시 정왕대로53번길 29,경기도,시흥시
579,시화5점,경기도 시흥시 역전로 427 세종상가 104,경기도,시흥시
580,시화6점,경기도 시흥시 정왕동 1847 청솔아파트 상가 104호,경기도,시흥시
581,시화7점,"경기도 시흥시 정왕신길로49번 37,109(서해APT상가)",경기도,시흥시
582,시화8점,경기도 시흥시 정왕대로266번 4 금강아파트 상가 108호,경기도,시흥시
583,시화지구점,경기도 시흥시 봉우재로 7번길 20,경기도,시흥시
584,시흥공구점,서울특별시 금천구 시흥동 941-1,서울특별시,금천구
585,시흥사거리점,서울특별시 금천구 시흥1동 995-10 1층,서울특별시,금천구
586,신갈점,경기도 용인시기흥구 신구로53번길  10-1(신갈동),경기도,용인시기흥구
587,신계점,충청남도 천안시동남구 목천읍 충철로 874 협성엠파이어아파트 상가 106~107호,충청남도,천안시동남구
588,신곡점,경기도 의정부시 시민로 240,경기도,의정부시
589,신공덕점,"서울특별시 마포구 만리재옛길 20(신공덕동, 1층)",서울특별시,마포구
590,신공항점,인천광역시 중구 영종대로27번길 41,인천광역시,중구
591,신관점,충청남도 공주시 신관동 177-1,충청남도,공주시
592,신관초교점,충청남도 공주시 신관동 319-7 신관초교 후문앞,충청남도,공주시
593,신구로점,"서울특별시 구로구 구로중앙로28다 21, 1층101호(구로동)",서울특별시,구로구
594,신길2점,서울특별시 영등포구 신길동 451-1,서울특별시,영등포구
595,신대방역점,서울특별시 관악구 신림동 542-17,서울특별시,관악구
596,신대점,대전광역시 대덕구 신대동 216번지,대전광역시,대덕구
597,신도림점,서울특별시 구로구 신도림로11다길 23(신도림동),서울특별시,구로구
598,신둔점,경기도 이천시 신둔면 경충대로 3172,경기도,이천시
599,신례원점,충청남도 예산군 예산읍 창말로 8,충청남도,예산군
600,신림2점,서울특별시 관악구 신림동 251-461,서울특별시,관악구
601,신림점(원주),강원도 원주시 신림면 신림황둔로 4,강원도,원주시
602,신매점,대구광역시 수성구 신매동 599-15,대구광역시,수성구
603,신반점,경상남도 의령군 부림면 신번로 164,경상남도,의령군
604,신사동점,서울특별시 은평구 갈현로3길 33-8.1층,서울특별시,은평구
605,신선점,부산광역시 영도구 하나길 614,부산광역시,영도구
606,신설동점,서울특별시 종로구 숭인2동 699,서울특별시,종로구
607,신성점,대전광역시 유성구 신선로 72번길 30,대전광역시,유성구
608,신수동점,"서울특별시 마포구 토정로 240, 1-1(신수동, 상가)",서울특별시,마포구
609,신수리점,강원도 철원군 서면 자등로 593,강원도,철원군
610,신시가지점,제주특별자치도 서귀포시 김정문화로 66(법환동),제주특별자치도,서귀포시
611,신안점,경상남도 진주시 평거로116번길 8-1 1층,경상남도,진주시
612,신영통점,경기도 수원시영통구 영통로90번길 4-9(망포동485-3),경기도,수원시영통구
613,신원당점,경기도 고양시덕양구 고양대로1384 7-24 동문상가 1층 ,경기도,고양시덕양구
614,신월4점,서울특별시 양천구 신월4동 447-4,서울특별시,양천구
615,신월7점,서울특별시 양천구 신월7동 952-1 대지상가 105,서울특별시,양천구
616,신장동점,경기도 하남시 신장동 443-21,경기도,하남시
617,신제주점,제주특별자치도 제주시 신대로 124(연동),제주특별자치도,제주시
618,신창부영점,광주광역시 광산구 신창동 1270번지 부영@2차 상가 2-106,광주광역시,광산구
619,신창점,충청남도 아산시 신창면 서부남로 868,충청남도,아산시
620,신천은행점,경기도 시흥시 신천동 781-22,경기도,시흥시
621,신천점,대구광역시 동구 신천동 279-17,대구광역시,동구
622,신탄1덕암점,대전광역시 대덕구 평촌동 535-1 덕암연립상가2동 1층 1호~2호,대전광역시,대덕구
623,신탄3점,대전광역시 대덕구 신탄진동 18-8,대전광역시,대덕구
624,신태인점,전라북도 정읍시 신태인읍 신태인중앙로 7,전라북도,정읍시
625,신풍시장점,서울특별시 영등포구 신길3동 325-96,서울특별시,영등포구
626,신항점,충청남도 태안군 근흥면 신진도리 527-8,충청남도,태안군
627,신흥2점,"경기도 성남시수정구 수정로220번길 5, 1층(신흥동)",경기도,성남시수정구
628,십정점,인천광역시 부평구 배곶남로 18,인천광역시,부평구
629,쌍문동점,서울특별시 도봉구 쌍문동 56 삼익A 상가 107,서울특별시,도봉구
630,쌍촌시영점,광주광역시 서구 쌍촌로 37,광주광역시,서구
631,아동점,"경기도 파주시 경의로 1821, 1층101호",경기도,파주시
632,아라점,제주특별자치도 제주시 인다12길 1 아라주공아파트 상가 106호,제주특별자치도,제주시
633,아산테크노점,충청남도 아산시 둔포면 석곡리 1520 아산테크노빌딩 102,충청남도,아산시
634,아산풍기점,충청남도 아산시 어의정로 184,충청남도,아산시
635,아중점,전라북도 전주시덕진구 인후동1가 880-5,전라북도,전주시덕진구
636,안강점,경상북도 경주시 안강읍 비화원로 117,경상북도,경주시
637,안녕송산점,경기도 화성시 안녕동 37-1,경기도,화성시
638,안면점,충청남도 태안군 안면읍 장터로 114,충청남도,태안군
639,안산3점,경기도 안산시단원구 예술대학로 107 상가104호,경기도,안산시단원구
640,안산사동2점,"경기도 안산시상록구 감골로 43(사동, 102호)",경기도,안산시상록구
641,안산사동점,경기도 안산시상록구 사동 1285-3,경기도,안산시상록구
642,안산상록수점,경기도 안산시상록구 본삼로 17 1층 103호,경기도,안산시상록구
643,안산이동점,"경기도 안산시상록구 도매시장로 34-1, 102호",경기도,안산시상록구
644,안산일동점,경기도 안산시상록구 호동로 81(일동),경기도,안산시상록구
645,안산효자점,경기도 안산시단원구 선부광장서로1길 15 효자상가103호,경기도,안산시단원구
646,안서점,충청남도 천안시동남구 중암1길 17,충청남도,천안시동남구
647,안성2점,경기도 안성시 신건지동 1-2,경기도,안성시
648,안양5동점,경기도 안양시만안구 안양동 388-12,경기도,안양시만안구
649,안의점,경상남도 함양군 안의면 금천리 203-4,경상남도,함양군
650,안중점,경기도 평택시 안중읍 안현로서7길 16,경기도,평택시
651,안흥점,강원도 횡성군 안흥면 안흥시장길 25-1,강원도,횡성군
652,암사2점,"서울특별시 강동구 구천면로 337, 1층 (암사동)",서울특별시,강동구
653,암사역점,서울특별시 강동구 암사1동 501-25,서울특별시,강동구
654,앙성점,충청북도 충주시 앙성면 가곡로 1033-1,충청북도,충주시
655,애월점,제주특별자치도 제주시 애월읍 애월리 1717-6,제주특별자치도,제주시
656,야탑점,"경기도 성남시분당구 야탑로139번길 18-3 (야탑동,1층)",경기도,성남시분당구
657,약대점,경기도 부천시오정구 삼정동 318-5 1층,경기도,부천시오정구
658,약목점,경상북도 칠곡군 약목면 약목로 94-2(2층 건물내 1층),경상북도,칠곡군
659,약수역점,서울특별시 중구 신당동 321-1 1층,서울특별시,중구
660,양곡1점,경기도 김포시 양촌읍 양곡2로60번길 53 101호,경기도,김포시
661,양덕원점,강원도 홍천군 남면 시동로 4,강원도,홍천군
662,양동점,경기도 양평군 양동면 양동시장길 6-5,경기도,양평군
663,양문점,경기도 포천시 영중면 양문로 98-1,경기도,포천시
664,양벌점,경기도 광주시 오포읍 양벌로 190,경기도,광주시
665,양산범어점,경상남도 양산시 물금읍 범어리 721-1,경상남도,양산시
666,양성점,경기도 안성시 양성면 읍내길 26,경기도,안성시
667,양수리점,경기도 양평군 양서면 양수로150번길 9-2,경기도,양평군
668,양재점,서울특별시 서초구 양재동 8-71 광성빌딜 1층,서울특별시,서초구
669,양정염포점,울산광역시 북구 염포로 591-1(양정동),울산광역시,북구
670,양주백석점,경기도 양주시 백석읍 양주산성로 564-1,경기도,양주시
671,양평동부점,경기도 양평군 양평읍 시민로 30,경기도,양평군
672,양평옥천점,"경기도 양평군 옥천면 북부길9번길, 5",경기도,양평군
673,양평용문점,경기도 양평군 용문면 용문로 359,경기도,양평군
674,양평점,경기도 양평군 양평읍 중앙로167번길 62,경기도,양평군
675,어양점,전라북도 익산시 고봉로18길 107(어양동),전라북도,익산시
676,언양점,울산광역시 울주군 언양읍 읍성로 40,울산광역시,울주군
677,엄사금암점,충청남도 계룡시 엄사면 번영2길 4-41 101,충청남도,계룡시
678,엄정점,충청북도 충주시 엄정면 내창로 205,충청북도,충주시
679,여월점,경기도 부천시오정구 여월동 52-4 1층,경기도,부천시오정구
680,여의도점,"서울특별시 영등포구 여의나루로 117, 109(여의도동)",서울특별시,영등포구
681,여주점,경기도 여주시 여흥로 97,경기도,여주시
682,역곡1점,경기도 부천시원미구 역곡로 61 (역곡동),경기도,부천시원미구
683,역북점,경기도 용인시처인구 중부대로1299  12 ,경기도,용인시처인구
684,연남동점,서울특별시 마포구 연남로 41(연남동),서울특별시,마포구
685,연동점,제주특별자치도 제주시 연동 251-23,제주특별자치도,제주시
686,연무대점,충청남도 논산시 연무읍 안심로 127,충청남도,논산시
687,연봉점,강원도 홍천군 홍천읍 무궁화로 88,강원도,홍천군
688,연성점,"경기도 시흥시 인선길 100, 107호(장곡동, 연성프라자)",경기도,시흥시
689,연지점,경기도 안성시 연지동 16-1,경기도,안성시
690,연천점,경기도 연천군 연천읍 연천로 262,경기도,연천군
691,연풍점,경기도 파주시 파주읍 술이홀로 449,경기도,파주시
692,연풍점(충북),충청북도 괴산군 연풍면 향교로 28,충청북도,괴산군
693,염창동점,서울특별시 강서구 공항대로65길 51. 1층(염창동),서울특별시,강서구
694,영광점,전라남도 영광군 영광읍 남천리 312-2,전라남도,영광군
695,영덕점,경상북도 영덕군 영덕읍 중앙길 120-3,경상북도,영덕군
696,영동아파트점,"서울특별시 강남구 역삼로64길 11, 1층(대치동)",서울특별시,강남구
697,영등포점,서울특별시 영등포구 당산동3가 27,서울특별시,영등포구
698,영오점,경상남도 고성군 영오면 영회로 514,경상남도,고성군
699,영운동점,충청북도 청주시상당구 영운로 34-1(영운동),충청북도,청주시상당구
700,영월삼호점,강원도 영월군 영월읍 단종로 88,강원도,영월군
701,영월점,강원도 영월군 영월읍 하송안길 114,강원도,영월군
702,영주지사, ,,
703,영주풍기점,경상북도 영주시 풍기읍 풍기로 49-1,경상북도,영주시
704,영천시장점,서울특별시 서대문구 천연동 1 냉천동 190,서울특별시,서대문구
705,영통1.경희점,"경기도 수원시영통구 영통동 1020-1, 102호",경기도,수원시영통구
706,영통2점,경기도 수원시영통구 영통동 955-1 황골마을1단지 상가-106,경기도,수원시영통구
707,영해점,경상북도 영덕군 영해면 성내리 470-31,경상북도,영덕군
708,예산1점,충청남도 예산군 예산읍 예산리 천변로 179,충청남도,예산군
709,예산2점,충청남도 예산군 예산읍 주교리 225-9,충청남도,예산군
